collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
Demo,Demo1,0.0,0.8415271155059527,0.9922652301433518,0.8993114357980038,0.7612975757967858,0.4946236559139785,0.3795379537953795,0.7098765432098766,0.52613,0.78264,642.77148,239.93359
Demo,Demo2,0.0,0.6884258884136896,0.9943886638028948,0.8621215443792544,0.5906870210039578,0.2307692307692307,0.1640159045725646,0.3891509433962264,0.33365,0.66238,789.31543,363.15234
Demo,Demo3,0.0,0.8032620648300016,0.9182298482959896,0.8077986916396426,0.5872321930649091,0.3448275862068966,0.2962625341841385,0.4124365482233502,0.29455,0.82281,789.26855,363.15234
Demo,Demo4,0.0,0.8333371081737634,0.8915766163170402,0.7472213251699308,0.5219426004577663,0.3243243243243243,0.2928127772848269,0.3634361233480175,0.2726,0.66601,789.26855,363.15234
Dodgers,101-freeway-traffic,0.0,0.7549883755971589,0.7503748118439365,0.7619939468663506,0.4928320367640958,0.1588434096883214,0.1641316157069688,0.1538853317811408,46.47974,124.03415,2114402.65625,6695.34375
IOPS,0efb375b-b902-3661-ab23-9a0bb799f4e3,0.0,0.7272950173038135,0.7095994935656731,0.9095755938757588,0.2753768148269848,0.1431578947368421,0.0947867298578199,0.292347377472055,0.47208,3.0768,2887.79199,1167.90625
IOPS,301c70d8-1630-35ac-8f96-bc1b6f4359ea,0.0,0.8565923904727145,0.5859520777213837,0.9107965518247284,0.7098168355414961,0.3354838709677419,0.2444922084900591,0.5343511450381679,0.40828,2.89457,2887.75293,1167.90625
IOPS,54350a12-7a9d-3ca8-b81f-f886b9d156fd,0.0,0.8091820450741498,0.8829228151736461,0.8998839761300149,0.5064482543537961,0.2482758620689655,0.1711026615969581,0.4522613065326633,0.43231,4.74656,2913.93848,1015.15234
IOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,0.0,0.8314247004666654,0.8024860127217953,0.8932323689482813,0.5685706764468409,0.2757062146892655,0.1930990819879708,0.4818325434439178,0.43754,5.12534,2912.98047,1010.40234
IOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,0.0,0.739704033464292,0.5806732340311535,0.7777705545389123,0.2730862211226858,0.150197628458498,0.1055790175594576,0.26013143483023,0.63427,4.33781,3639.46973,1433.0
