collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
Demo,Demo1,0.0,0.8344311823264998,0.991014201126078,0.834713330237506,0.6698355196151032,0.3763440860215054,0.2887788778877888,0.5401234567901235,0.72958,0.60709,1305.50391,1120.94141
Demo,Demo2,0.0,0.70529436340416,0.9892688287439084,0.8142615889189564,0.5820660408931434,0.2167832167832168,0.1540755467196819,0.365566037735849,0.32535,0.38586,1900.79102,1875.91797
Demo,Demo3,0.0,0.8640181767038945,0.9357089551796064,0.8133382824826986,0.6700368739295535,0.4668435013262599,0.4010938924339106,0.5583756345177665,0.34907,0.41654,1900.79102,1875.91797
Demo,Demo4,0.0,0.8465363423751003,0.8906509316625387,0.7985110065209831,0.5778140224083113,0.3685503685503685,0.3327417923691215,0.4129955947136563,0.31884,0.39674,1900.79102,1875.91797
Dodgers,101-freeway-traffic,0.0,0.7101582071614025,0.7101582071614025,0.5671732367384839,0.3205394445566879,0.2003856316503606,0.135416867748972,0.3851855919174171,49.56092,49.84972,2118623.49414,2117862.57617
IOPS,0efb375b-b902-3661-ab23-9a0bb799f4e3,0.0,0.7908197886445957,0.6104631781377928,0.9026370031252556,0.5443188458303794,0.1494736842105263,0.0989684973515472,0.3052450558899398,0.42475,0.71199,6975.48633,6717.53516
IOPS,301c70d8-1630-35ac-8f96-bc1b6f4359ea,0.0,0.8648709981653768,0.4280700703844408,0.8944825131070534,0.6698103197852665,0.3465437788018433,0.2525523911875336,0.551967116852613,0.41842,0.67275,6975.41602,6717.53516
IOPS,54350a12-7a9d-3ca8-b81f-f886b9d156fd,0.0,0.7394443372069528,0.993778544962852,0.9514739812565608,0.6627541657502884,0.2482758620689655,0.1711026615969581,0.4522613065326633,0.42656,0.60892,7040.59961,5828.66797
IOPS,a8c06b47-cc41-3738-9110-12df0ee4c721,0.0,0.7297841517318694,0.7189944400654416,0.8550151709931448,0.3747220627061915,0.2033898305084745,0.1424501424501424,0.3554502369668246,0.42757,0.60877,7038.21484,5799.87109
IOPS,ab216663-dcc2-3a24-b1ee-2c3e550e06c9,0.0,0.8925916189277898,0.7467957066486542,0.8387169220007357,0.3932931758572204,0.2450592885375494,0.1722605023338519,0.4244249726177437,0.55528,0.71547,8846.66211,8245.72266
IOPS,c02607e8-7399-3dde-9d28-8a8da5e5d251,0.0,0.8389501227401931,0.570990111576494,0.9047621633350126,0.762792184495135,0.1297872340425531,0.085266983505731,0.2715939447907391,0.39985,0.65177,6975.41602,6717.53516
IOPS,e0747cad-8dc8-38a9-a9ab-855b61f5551d,0.0,0.6672233950659728,0.6672233950659728,0.5351688970239535,0.5599277259193473,0.026067415730337,0.0164529672075343,0.0627162629757785,0.41321,0.59517,6975.41602,6717.53516
KDD-TSAD,001_UCR_Anomaly_DISTORTED1sddb40,0.0,0.7018114341635537,0.8225011324255819,0.7545935170214861,0.2333605597041236,0.0797674418604651,0.0527043638598647,0.1639579349904397,3.91818,10.69485,27815.08789,61085.33203
KDD-TSAD,002_UCR_Anomaly_DISTORTED2sddb40,0.0,0.7078963615861036,0.7777010672189757,0.4566571390600748,0.0173875271172136,0.0036140224069389,0.0023216939078751,0.0081512879034887,4.23471,12.50656,27815.08789,61243.05078
KDD-TSAD,003_UCR_Anomaly_DISTORTED3sddb40,0.0,0.7016535236092556,0.8838413620471472,0.970702032973684,0.6746824148733483,0.072289156626506,0.0464396284829721,0.1630434782608695,3.96496,11.49926,27815.08789,61242.28516
KDD-TSAD,004_UCR_Anomaly_DISTORTEDBIDMC1,0.0,0.7566771033447796,0.7977144228339629,0.6213393897708086,0.1708419181674687,0.0876923076923077,0.0619565217391304,0.15,0.34815,0.38918,1980.12695,8414.16016
KDD-TSAD,005_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature1,0.0,0.8208064876001597,0.2727883538633818,0.9531464884318436,0.1306003218695753,0.0024390243902439,0.0015257857796765,0.0060753341433778,0.61776,0.39596,3172.50977,6259.10547
KDD-TSAD,006_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature2,0.0,0.8029595546550407,0.7774387368637353,0.785802969060696,0.2632586278246861,0.0569395017793594,0.0363636363636363,0.1311475409836065,0.55894,0.49776,3172.50977,6259.10547
